Destination Port,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Bwd Packet Length Max,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,Average Packet Size,Avg Bwd Segment Size,Subflow Fwd Bytes,Subflow Bwd Bytes,Init_Win_bytes_backward,Idle Mean,Label
80,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,28960,0.0,Web Attack � XSS
80,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,-1,18700000.0,DoS Slowhttptest
80,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,28960,0.0,Web Attack � Brute Force
80,8,0,8,0,8,5.333333333,4.618802154,21.33333333,8.0,0.0,8,0,235,0.0,DoS slowloris
21,14,0,14,0,14,9.333333333,8.082903769,65.33333333,14.0,0.0,14,0,-1,0.0,FTP-Patator
53,66,98,33,49,49,39.4,8.76356092,76.8,49.25,49.0,66,98,-1,0.0,BENIGN
1862,2,6,2,6,6,3.333333333,2.309401077,5.333333333,5.0,6.0,2,6,0,0.0,PortScan
80,48985,183673,585,1869,1869,755.3831169,772.6920427,597052.9928,757.8436482,1766.086538,48985,183673,1150,0.0,Web Attack � XSS
62078,0,6,0,6,6,2.0,3.464101615,12.0,3.0,6.0,0,6,0,0.0,PortScan
8080,0,18,0,6,6,2.571428571,3.207134903,10.28571429,3.0,6.0,0,18,0,0.0,Bot
22,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,247,0.0,SSH-Patator
80,26,11607,20,10135,10135,1292.555556,3350.634907,11200000.0,1454.125,2321.4,26,11607,229,0.0,DDoS
2895,6,6,6,6,6,6.0,0.0,0.0,9.0,6.0,6,6,16393,0.0,Bot
80,2541,6,231,6,231,127.35,117.5733925,13823.50263,134.0526316,2.0,2541,6,0,19200000.0,DoS slowloris
8080,0,18,0,6,6,2.571428571,3.207134903,10.28571429,3.0,6.0,0,18,0,0.0,Bot
52937,6,6,6,6,6,6.0,0.0,0.0,9.0,6.0,6,6,256,0.0,Bot
80,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,-1,18700000.0,DoS Slowhttptest
80,534,0,520,0,520,59.33333333,172.8120366,29864.0,66.75,0.0,534,0,235,110000000.0,DoS Slowhttptest
21,104,188,24,34,34,11.68,12.57881817,158.2266667,12.16666667,12.53333333,104,188,227,0.0,FTP-Patator
52341,6,6,6,6,6,6.0,0.0,0.0,9.0,6.0,6,6,256,0.0,Bot
22,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,247,0.0,SSH-Patator
80,2541,6,231,6,231,141.5,115.4547276,13329.79412,149.8235294,2.0,2541,6,0,19200000.0,DoS slowloris
80,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,28960,0.0,Web Attack � XSS
80,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,-1,42000000.0,DoS GoldenEye
80,26,11601,20,4380,4380,1162.7,1645.241762,2706820.456,1291.888889,1933.5,26,11601,229,0.0,DDoS
22,2008,2745,640,976,976,88.01851852,189.5902723,35944.47135,89.67924528,85.78125,2008,2745,247,0.0,SSH-Patator
80,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,-1,0.0,DoS slowloris
80,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,236,0.0,Web Attack � Sql Injection
80,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,-1,0.0,DoS slowloris
80,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,-1,63100000.0,DoS GoldenEye
80,24,0,6,0,6,6.0,0.0,0.0,7.5,0.0,24,0,-1,9044758.0,DDoS
80,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,-1,55900000.0,DoS GoldenEye
443,1618,707,983,539,983,61.18421053,195.8073868,38340.53272,62.83783784,41.58823529,1618,707,362,9631266.167,BENIGN
80,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,28960,0.0,Web Attack � XSS
53531,6,6,6,6,6,6.0,0.0,0.0,9.0,6.0,6,6,256,0.0,Bot
21,14,0,14,0,14,7.0,8.082903769,65.33333333,9.333333333,0.0,14,0,0,0.0,FTP-Patator
80,712,0,356,0,356,356.0,0.0,0.0,534.0,0.0,712,0,-1,0.0,DoS Slowhttptest
22,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,247,0.0,SSH-Patator
80,312,11595,300,4344,4344,850.9285714,1345.426353,1810172.071,916.3846154,1449.375,312,11595,235,85300000.0,DoS Hulk
80,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,-1,10000000.0,DoS GoldenEye
22,2008,2745,640,976,976,88.01851852,189.5902723,35944.47135,89.67924528,85.78125,2008,2745,247,0.0,SSH-Patator
22,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,247,0.0,SSH-Patator
8080,201913,602,20440,128,20440,1673.677686,3694.107859,13600000.0,1687.625,7.432098765,201913,602,1255,0.0,Bot
56854,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,306,0.0,BENIGN
8080,210,134,198,128,198,43.0,76.44232186,5843.428571,49.14285714,44.66666667,210,134,237,0.0,Bot
444,2321478,26244,1273,6,1273,268.2811107,321.4144458,103307.246,268.3117714,6.0,2321478,26244,3294,0.0,Infiltration
80,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,-1,0.0,DoS slowloris
80,341,3525,341,3525,3525,351.4545455,1057.505684,1118318.273,386.6,881.25,341,3525,235,11500000.0,DoS GoldenEye
51600,6,6,6,6,6,6.0,0.0,0.0,9.0,6.0,6,6,256,0.0,Bot
51601,6,6,6,6,6,6.0,0.0,0.0,9.0,6.0,6,6,256,0.0,Bot
52926,6,6,6,6,6,6.0,0.0,0.0,9.0,6.0,6,6,256,0.0,Bot
53,72,328,36,164,164,87.2,70.10848736,4915.2,109.0,164.0,72,328,-1,0.0,BENIGN
80,24,0,6,0,6,6.0,0.0,0.0,7.5,0.0,24,0,-1,0.0,DDoS
80,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,-1,18700000.0,DoS Slowhttptest
21,112,188,26,34,34,12.0,12.84523258,165.0,12.5,12.53333333,112,188,227,0.0,FTP-Patator
53,79,207,79,207,207,121.6666667,73.90083446,5461.333333,182.5,207.0,79,207,-1,0.0,BENIGN
80,409,11595,409,4344,4344,750.25,1486.098628,2208489.133,800.2666667,1932.5,409,11595,235,85500000.0,DoS Hulk
80,261,11632,261,10184,10184,849.5,2714.286668,7367352.115,914.8461538,2326.4,261,11632,235,12500000.0,DoS GoldenEye
21,115,188,30,34,34,12.12,13.01383879,169.36,12.625,12.53333333,115,188,227,0.0,FTP-Patator
2522,2,6,2,6,6,3.333333333,2.309401077,5.333333333,5.0,6.0,2,6,0,0.0,PortScan
8080,109702,440,18980,128,18980,1327.012048,2922.401007,8540427.646,1343.195122,8.148148148,109702,440,1255,0.0,Bot
80,476,11632,476,8736,8736,807.2,2316.979413,5368393.6,864.8571429,2908.0,476,11632,235,0.0,DoS GoldenEye
22,2008,2745,640,976,976,93.19607843,193.9302988,37608.96078,95.06,88.5483871,2008,2745,247,0.0,SSH-Patator
21,110,188,24,34,34,11.92,12.74728729,162.4933333,12.41666667,12.53333333,110,188,227,0.0,FTP-Patator
80,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,28960,0.0,Web Attack � XSS
22,2008,2745,640,976,976,93.19607843,193.9302988,37608.96078,95.06,88.5483871,2008,2745,247,0.0,SSH-Patator
22,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,247,0.0,SSH-Patator
80,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,28960,0.0,Web Attack � XSS
80,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,235,0.0,Web Attack � Sql Injection
80,323,11595,323,4344,4344,744.875,1391.196457,1935427.583,794.5333333,1932.5,323,11595,235,83800000.0,DoS Hulk
444,171452,3024,1027,6,1027,172.925669,234.5111418,54995.47562,173.0972222,6.0,171452,3024,3294,41500000.0,Infiltration
2065,0,6,0,6,6,2.0,3.464101615,12.0,3.0,6.0,0,6,0,0.0,PortScan
52224,6,6,6,6,6,6.0,0.0,0.0,9.0,6.0,6,6,256,0.0,Bot
80,56,11607,20,7300,7300,777.9333333,1970.892563,3884417.495,833.5,1934.5,56,11607,229,39200000.0,DDoS
8080,0,18,0,6,6,2.571428571,3.207134903,10.28571429,3.0,6.0,0,18,0,0.0,Bot
53,44,119,44,119,119,69.0,43.30127019,1875.0,103.5,119.0,44,119,-1,0.0,BENIGN
80,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,28960,0.0,Web Attack � Brute Force
80,26,11601,20,5840,5840,1162.7,1911.59573,3654198.233,1291.888889,1933.5,26,11601,229,0.0,DDoS
80,16,0,8,0,8,4.8,4.38178046,19.2,6.0,0.0,16,0,235,119000000.0,DoS slowloris
22,2008,2745,640,976,976,93.19607843,193.9302988,37608.96078,95.06,88.5483871,2008,2745,247,0.0,SSH-Patator
80,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,28960,0.0,Web Attack � XSS
80,0,1983,0,1983,1983,396.6,886.8245599,786457.8,495.75,661.0,0,1983,235,0.0,DoS Slowhttptest
80,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,-1,18700000.0,DoS Slowhttptest
999,0,6,0,6,6,2.0,3.464101615,12.0,3.0,6.0,0,6,0,0.0,PortScan
80,330,11595,324,8688,8688,851.7857143,2314.209291,5355564.643,917.3076923,1932.5,330,11595,235,98100000.0,DoS Hulk
80,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,28960,0.0,Web Attack � Brute Force
53,82,238,41,119,119,72.2,42.7223594854,1825.2,90.25,119.0,82,238,-1,0.0,BENIGN
80,2318,0,231,0,231,136.3529412,116.6211501,13600.49265,144.875,0.0,2318,0,28960,11200000.0,DoS slowloris
21,14,0,14,0,14,7.0,8.082903769,65.33333333,9.333333333,0.0,14,0,0,0.0,FTP-Patator
80,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,-1,0.0,DoS slowloris
443,12,0,6,0,6,6.0,0.0,0.0,9.0,0.0,12,0,-1,0.0,BENIGN
80,26,11607,20,5840,5840,1292.555556,2554.159212,6523729.278,1454.125,2321.4,26,11607,229,0.0,DDoS
80,8,0,8,0,8,5.333333333,4.618802154,21.33333333,8.0,0.0,8,0,235,0.0,DoS slowloris
80,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,28960,0.0,Web Attack � Brute Force
80,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,28960,0.0,Web Attack � XSS
22,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,247,0.0,SSH-Patator
80,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,28960,0.0,Web Attack � Brute Force
80,26,11607,20,11595,11595,1454.125,4097.537534,16800000.0,1661.857143,2901.75,26,11607,229,0.0,DDoS
80,381,3525,381,3525,3525,390.6,1107.805759,1227233.6,434.0,881.25,381,3525,235,12600000.0,DoS GoldenEye
80,1780,0,356,0,356,178.0,187.6284745,35204.44444,197.7777778,0.0,1780,0,28960,0.0,DoS Slowhttptest
3869,2,6,2,6,6,3.333333333,2.309401077,5.333333333,5.0,6.0,2,6,0,0.0,PortScan
4125,2,6,2,6,6,3.333333333,2.309401077,5.333333333,5.0,6.0,2,6,0,0.0,PortScan
80,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,28960,0.0,Web Attack � Brute Force
80,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,235,0.0,Web Attack � Brute Force
53,45,151,45,151,151,80.3333333333,61.1991285341,3745.3333333333,120.5,151.0,45,151,-1,0.0,BENIGN
80,374,0,187,0,187,187.0,0.0,0.0,280.5,0.0,374,0,-1,0.0,DoS Slowhttptest
53,62,122,31,61,61,43.0,16.43167673,270.0,53.75,61.0,62,122,-1,0.0,BENIGN
80,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,28960,0.0,Web Attack � Brute Force
5999,0,6,0,6,6,2.0,3.464101615,12.0,3.0,6.0,0,6,0,0.0,PortScan
22,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,247,0.0,SSH-Patator
1085,4,0,2,0,2,2.0,0.0,0.0,3.0,0.0,4,0,-1,0.0,BENIGN
80,2720,3525,340,3525,3525,328.6842105,792.2468788,627655.117,346.9444444,881.25,2720,3525,235,6415953.0,DoS GoldenEye
80,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,-1,18700000.0,DoS Slowhttptest
80,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,-1,0.0,DoS Hulk
53,80,202,40,101,101,64.4,33.41107601,1116.3,80.5,101.0,80,202,-1,0.0,BENIGN
80,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,28960,0.0,Web Attack � XSS
80,8,0,8,0,8,5.333333333,4.618802154,21.33333333,8.0,0.0,8,0,235,0.0,DoS slowloris
21,109,188,23,34,34,11.88,12.71259218,161.61,12.375,12.53333333,109,188,227,0.0,FTP-Patator
80,295,6,295,6,295,75.25,146.5273012,21470.25,100.3333333,6.0,295,6,0,108000000.0,DoS GoldenEye
80,2541,6,231,6,231,134.0526316,116.8034787,13643.05263,141.5,2.0,2541,6,0,19200000.0,DoS slowloris
80,351,11595,351,7240,7240,1194.6,2225.913006,4954688.711,1327.333333,1932.5,351,11595,235,0.0,DoS Hulk
2222,2,6,2,6,6,3.333333333,2.309401077,5.333333333,5.0,6.0,2,6,0,0.0,PortScan
9535,0,6,0,6,6,2.0,3.464101615,12.0,3.0,6.0,0,6,0,0.0,PortScan
80,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,-1,90400000.0,DoS GoldenEye
444,4584,126,705,6,705,110.372093,205.7253165,42322.90587,113.0,6.0,4584,126,1452,54800000.0,Infiltration
21,118,188,30,34,34,12.24,13.13164118,172.44,12.75,12.53333333,118,188,227,0.0,FTP-Patator
80,330,11595,318,5792,5792,917.7692308,1907.567218,3638812.692,994.25,1656.428571,330,11595,235,98300000.0,DoS Hulk
22,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,257,0.0,SSH-Patator
80,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,28960,0.0,Web Attack � XSS
80,12,0,12,0,12,6.0,6.92820323,48.0,8.0,0.0,12,0,235,0.0,DoS Slowhttptest
80,16,0,8,0,8,4.8,4.38178046,19.2,6.0,0.0,16,0,235,100000000.0,DoS slowloris
21,14,0,14,0,14,9.333333333,8.082903769,65.33333333,14.0,0.0,14,0,-1,0.0,FTP-Patator
22,2008,2745,640,976,976,88.01851852,189.5902723,35944.47135,89.67924528,85.78125,2008,2745,247,0.0,SSH-Patator
80,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,28960,0.0,Web Attack � Brute Force
80,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,28960,0.0,Web Attack � Brute Force
444,12042,586,1460,267,1460,125.029703,314.9169241,99172.66911,126.28,11.26923077,12042,586,538,13600000.0,Infiltration
80,704,11595,352,4344,4344,1024.916667,1519.06523,2307559.174,1118.090909,1656.428571,704,11595,235,0.0,DoS Hulk
80,1856,0,231,0,231,132.5714286,117.9633022,13915.34066,142.7692308,0.0,1856,0,28960,6415942.0,DoS slowloris
80,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,-1,18700000.0,DoS Slowhttptest
80,337,11595,337,5792,5792,1084.727273,1824.779773,3329821.218,1193.2,1656.428571,337,11595,235,0.0,DoS Hulk
80,423,11632,423,4344,4344,753.4375,1581.224166,2500269.862,803.6666667,1938.666667,423,11632,235,0.0,DoS GoldenEye
80,16,0,8,0,8,4.8,4.38178046,19.2,6.0,0.0,16,0,235,101000000.0,DoS slowloris
80,602,364,602,364,602,107.3333333,221.137966,48902.0,120.75,91.0,602,364,236,0.0,Web Attack � Brute Force
53,92,124,46,62,62,52.4,8.7635609201,76.8,65.5,62.0,92,124,-1,0.0,BENIGN
22,2008,2745,640,976,976,88.01851852,189.5902723,35944.47135,89.67924528,85.78125,2008,2745,247,0.0,SSH-Patator
80,247,0,231,0,231,24.7,72.5626932,5265.344444,27.44444444,0.0,247,0,235,100000000.0,DoS slowloris
80,1048,0,520,0,520,95.27272727,210.004329,44101.81818,104.8,0.0,1048,0,235,103000000.0,DoS Slowhttptest
80,325,11595,319,4344,4344,701.1764706,1357.492322,1842785.404,745.0,1656.428571,325,11595,235,100000000.0,DoS Hulk
22,2008,2745,640,976,976,88.01851852,189.5902723,35944.47135,89.67924528,85.78125,2008,2745,247,0.0,SSH-Patator
80,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,28960,0.0,Web Attack � Brute Force
22,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,247,0.0,SSH-Patator
80,359,11595,347,4344,4344,664.1111111,1326.705113,1760146.458,703.1764706,1656.428571,359,11595,235,85300000.0,DoS Hulk
22,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,257,0.0,SSH-Patator
80,56,11601,20,5755,5755,777.5333333,1622.210611,2631567.267,833.0714286,1933.5,56,11601,229,36200000.0,DDoS
8701,2,6,2,6,6,3.333333333,2.309401077,5.333333333,5.0,6.0,2,6,0,0.0,PortScan
22,2008,2745,640,976,976,84.875,186.8396554,34909.05682,86.41818182,83.18181818,2008,2745,247,0.0,SSH-Patator
80,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,-1,18700000.0,DoS Slowhttptest
80,364,0,351,0,351,45.5,123.5244337,15258.28571,52.0,0.0,364,0,235,109000000.0,DoS Slowhttptest
2976,6,6,6,6,6,6.0,0.0,0.0,9.0,6.0,6,6,16393,0.0,Bot
443,20182,11413,2063,1861,2063,686.8478261,804.409541,647074.7097,702.1111111,422.7037037,20182,11413,351,9680770.0,BENIGN
80,30,0,6,0,6,6.0,0.0,0.0,7.2,0.0,30,0,-1,10100000.0,DDoS
80,43951,72194,602,1068,1068,377.0941558,360.695204,130101.0302,378.3224756,694.1730769,43951,72194,1174,0.0,Web Attack � Brute Force
80,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,-1,18700000.0,DoS Slowhttptest
80,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,-1,0.0,DoS slowloris
80,834,11595,408,4344,4344,829.0,1409.887584,1987783.0,888.2142857,1656.428571,834,11595,235,115000000.0,DoS Hulk
80,337,11595,337,5792,5792,745.75,1577.823163,2489525.933,795.4666667,1656.428571,337,11595,235,98300000.0,DoS Hulk
53,84,202,43,143,143,65.4,44.03180669,1938.8,81.75,101.0,84,202,-1,42400000.0,BENIGN
22,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,247,0.0,SSH-Patator
21,14,0,14,0,14,7.0,8.082903769,65.33333333,9.333333333,0.0,14,0,0,0.0,FTP-Patator
53,48,112,24,56,56,36.8,17.52712184,307.2,46.0,56.0,48,112,-1,0.0,BENIGN
4343,0,6,0,6,6,2.0,3.464101615,12.0,3.0,6.0,0,6,0,0.0,PortScan
444,3738,120,705,6,705,94.97560976,181.0974169,32796.27439,97.35,6.0,3738,120,1452,33100000.0,Infiltration
80,897,3525,299,3525,3525,368.5,1002.91942,1005847.364,402.0,881.25,897,3525,235,5857833.0,DoS GoldenEye
80,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,28960,0.0,Web Attack � Brute Force
80,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,-1,0.0,DoS slowloris
80,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,-1,18700000.0,DoS Slowhttptest
80,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,28960,0.0,Web Attack � XSS
22,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,247,0.0,SSH-Patator
80,24,0,6,0,6,6.0,0.0,0.0,7.5,0.0,24,0,-1,0.0,DDoS
80,24,0,6,0,6,6.0,0.0,0.0,7.5,0.0,24,0,-1,8573808.0,DDoS
80,599,4149,599,2701,2701,431.6363636,877.5817082,770149.6545,474.8,829.8,599,4149,236,0.0,Web Attack � Sql Injection
80,26,11607,20,7215,7215,1292.555556,2650.585648,7025604.278,1454.125,2321.4,26,11607,229,0.0,DDoS
80,365,11595,365,4344,4344,854.2857143,1344.367419,1807323.758,920.0,1656.428571,365,11595,235,98700000.0,DoS Hulk
80,311,11595,305,4344,4344,700.3529412,1258.319809,1583368.743,744.125,1656.428571,311,11595,235,99800000.0,DoS Hulk
444,12264,7879536,4344,15928,15928,1620.054165,2427.873716,5894570.783,1620.38662,3768.3099,12264,7879536,235,0.0,Heartbleed
21,102,188,23,34,34,11.6,12.51332623,156.5833333,12.08333333,12.53333333,102,188,227,0.0,FTP-Patator
22,2136,2985,640,976,976,78.78461538,174.4341291,30427.26538,80.015625,80.67567568,2136,2985,247,0.0,SSH-Patator
22,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,247,0.0,SSH-Patator
53,47,108,47,108,108,67.3333333333,35.2183664206,1240.3333333333,101.0,108.0,47,108,-1,0.0,BENIGN
8080,208,134,196,128,196,42.75,75.86407017,5755.357143,48.85714286,44.66666667,208,134,237,0.0,Bot
80,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,-1,0.0,DoS slowloris
80,2390,6,239,6,239,119.8,121.5057287,14763.64211,126.1052632,2.0,2390,6,0,19300000.0,DoS slowloris
80,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,-1,18700000.0,DoS Slowhttptest
80,26,11601,20,4380,4380,1162.7,1645.241762,2706820.456,1291.888889,1933.5,26,11601,229,0.0,DDoS
444,1645814,20643,1153,267,1153,245.1753715,320.6415749,102811.0196,245.2114479,6.075044144,1645814,20643,3977,9785751.0,Infiltration
80,1660,11595,332,5792,5792,828.4375,1632.072505,2663660.663,883.6666667,2319.0,1660,11595,235,101000000.0,DoS Hulk
80,342,3525,342,3525,3525,351.5454545,1057.504739,1118316.273,386.7,881.25,342,3525,235,5575630.0,DoS GoldenEye
80,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,-1,18700000.0,DoS Slowhttptest
22,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,247,0.0,SSH-Patator
80,24,0,6,0,6,6.0,0.0,0.0,7.5,0.0,24,0,-1,8032788.0,DDoS
80,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,28960,0.0,Web Attack � Brute Force
444,3734,120,705,6,705,94.87804878,180.8824473,32718.45976,97.25,6.0,3734,120,1452,33900000.0,Infiltration
80,26,11607,20,10135,10135,1292.555556,3350.634907,11200000.0,1454.125,2321.4,26,11607,229,0.0,DDoS
56447,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,323,0.0,BENIGN
22,2008,2745,640,976,976,89.67924528,191.0076291,36483.91437,91.40384615,88.5483871,2008,2745,247,0.0,SSH-Patator
55275,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,33304,0.0,BENIGN
80,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,-1,18700000.0,DoS Slowhttptest
8080,207,134,195,128,195,42.625,75.57576615,5711.696429,48.71428571,44.66666667,207,134,237,0.0,Bot
21,14,0,14,0,14,7.0,8.082903769,65.33333333,9.333333333,0.0,14,0,0,0.0,FTP-Patator
80,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,-1,18700000.0,DoS Slowhttptest
80,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,28960,0.0,Web Attack � XSS
80,353,3525,353,2077,2077,387.8,747.6892997,559039.2889,430.8888889,705.0,353,3525,235,0.0,DoS GoldenEye
8080,0,18,0,6,6,2.571428571,3.207134903,10.28571429,3.0,6.0,0,18,0,0.0,Bot
80,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,-1,18700000.0,DoS Slowhttptest
80,361,0,351,0,351,45.125,123.6416914,15287.26786,51.57142857,0.0,361,0,235,109000000.0,DoS Slowhttptest
21,93,188,19,34,34,11.24,12.28576412,150.94,11.70833333,12.53333333,93,188,227,0.0,FTP-Patator
80,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,-1,0.0,DoS slowloris
444,307939,6186,1271,6,1271,152.3121667,240.5221819,57850.91996,152.386033,6.0,307939,6186,3977,13900000.0,Infiltration
80,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,1176,0.0,Web Attack � Brute Force
80,485,855,401,849,849,43.22580645,165.7527696,27473.98065,44.66666667,61.07142857,485,855,60,9978399.727,BENIGN
80,359,11595,353,5792,5792,796.9333333,1621.053999,2627816.067,853.8571429,1932.5,359,11595,235,85900000.0,DoS Hulk
32776,2,6,2,6,6,3.333333333,2.309401077,5.333333333,5.0,6.0,2,6,0,0.0,PortScan
80,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,-1,18700000.0,DoS Slowhttptest
80,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,28960,0.0,Web Attack � XSS
80,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,235,0.0,Web Attack � Brute Force
80,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,28960,0.0,Web Attack � XSS
80,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,-1,0.0,DoS slowloris
80,536,1840,536,1840,1840,264.0,617.0121555,380704.0,297.0,460.0,536,1840,235,0.0,Web Attack � Sql Injection
80,1932,11632,483,4344,4344,713.8947368,1441.058249,2076648.877,753.5555556,1661.714286,1932,11632,235,12700000.0,DoS GoldenEye
80,368,11595,368,4344,4344,797.5333333,1422.656613,2023951.838,854.5,1656.428571,368,11595,235,84200000.0,DoS Hulk
22,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,247,0.0,SSH-Patator
8080,207,134,195,128,195,42.625,75.57576615,5711.696429,48.71428571,44.66666667,207,134,237,0.0,Bot
22,2008,2745,640,976,976,88.01851852,189.5902723,35944.47135,89.67924528,85.78125,2008,2745,247,0.0,SSH-Patator
80,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,-1,18700000.0,DoS Slowhttptest
8080,207,134,195,128,195,42.625,75.57576615,5711.696429,48.71428571,44.66666667,207,134,237,0.0,Bot
2875,2,6,2,6,6,3.333333333,2.309401077,5.333333333,5.0,6.0,2,6,0,0.0,PortScan
22,2008,2745,640,976,976,89.67924528,191.0076291,36483.91437,91.40384615,88.5483871,2008,2745,247,0.0,SSH-Patator
80,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,28960,0.0,Web Attack � XSS
22,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,247,0.0,SSH-Patator
80,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,28960,0.0,Web Attack � Brute Force
80,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,28960,0.0,Web Attack � Brute Force
21,14,0,14,0,14,9.333333333,8.082903769,65.33333333,14.0,0.0,14,0,-1,0.0,FTP-Patator
444,1827335,22392,1271,6,1271,247.7542191,307.8845905,94792.9211,247.7874079,6.0,1827335,22392,3977,0.0,Infiltration
80,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,-1,0.0,DoS slowloris
80,2541,6,231,6,231,127.35,117.5733925,13823.50263,134.0526316,2.0,2541,6,0,19200000.0,DoS slowloris
